   720211	2020-10-12 07:02:38	1	0	1	0
   720124	2020-10-12 07:02:44	1	0	1	0
   720216	2020-10-12 07:03:05	1	0	1	0
   730011	2020-10-12 07:03:08	1	0	1	0
   710005	2020-10-12 07:03:12	1	0	1	0
   720212	2020-10-12 07:03:15	1	0	1	0
   720109	2020-10-12 07:03:17	1	0	1	0
   710001	2020-10-12 07:03:23	1	0	1	0
   730020	2020-10-12 07:03:26	1	0	1	0
   730010	2020-10-12 07:03:32	1	0	1	0
   720213	2020-10-12 07:03:36	1	0	1	0
   710012	2020-10-12 07:03:57	1	0	1	0
   710007	2020-10-12 07:04:17	1	0	1	0
   720114	2020-10-12 07:04:19	1	0	1	0
   710022	2020-10-12 07:04:27	1	0	1	0
   720220	2020-10-12 07:04:38	1	0	1	0
   710003	2020-10-12 07:04:41	1	0	1	0
   720108	2020-10-12 07:04:46	1	0	1	0
   720115	2020-10-12 07:04:52	1	0	1	0
   720120	2020-10-12 07:04:58	1	0	1	0
   710009	2020-10-12 07:05:03	1	0	1	0
   720121	2020-10-12 07:05:23	1	0	1	0
   720121	2020-10-12 07:05:24	1	0	1	0
   720121	2020-10-12 07:05:26	1	0	1	0
   720116	2020-10-12 07:05:29	1	0	1	0
   710023	2020-10-12 07:05:32	1	0	1	0
   720224	2020-10-12 07:05:35	1	0	1	0
   710025	2020-10-12 07:05:38	1	0	1	0
   720126	2020-10-12 07:05:42	1	0	1	0
   720118	2020-10-12 07:05:45	1	0	1	0
   720110	2020-10-12 07:07:06	1	0	1	0
   720209	2020-10-12 07:07:10	1	0	1	0
   730013	2020-10-12 07:09:27	1	0	1	0
   710021	2020-10-12 07:10:03	1	0	1	0
   710020	2020-10-12 07:10:06	1	0	1	0
   710017	2020-10-12 07:10:10	1	0	1	0
   730004	2020-10-12 07:10:17	1	0	1	0
   730016	2020-10-12 07:10:45	1	0	1	0
   710024	2020-10-12 07:10:58	1	0	1	0
   720221	2020-10-12 07:11:01	1	0	1	0
   730012	2020-10-12 07:11:10	1	0	1	0
   720226	2020-10-12 07:11:13	1	0	1	0
   720214	2020-10-12 07:11:17	1	0	1	0
   730018	2020-10-12 07:11:20	1	0	1	0
   730019	2020-10-12 07:11:23	1	0	1	0
   730014	2020-10-12 07:11:27	1	0	1	0
   710011	2020-10-12 07:11:54	1	0	1	0
   710011	2020-10-12 07:12:07	1	0	1	0
   710014	2020-10-12 07:13:00	1	0	1	0
   710008	2020-10-12 07:13:15	1	0	1	0
   730021	2020-10-12 07:13:19	1	0	1	0
   730022	2020-10-12 07:13:22	1	0	1	0
   710013	2020-10-12 07:13:25	1	0	1	0
   730015	2020-10-12 07:13:28	1	0	1	0
   730023	2020-10-12 07:13:30	1	0	1	0
   720201	2020-10-12 07:13:34	1	0	1	0
   710006	2020-10-12 07:15:25	1	0	1	0
   720202	2020-10-12 07:15:40	1	0	1	0
   720217	2020-10-12 07:16:10	1	0	1	0
   720208	2020-10-12 07:16:13	1	0	1	0
   720219	2020-10-12 07:16:16	1	0	1	0
   720222	2020-10-12 07:16:19	1	0	1	0
   720125	2020-10-12 07:16:22	1	0	1	0
   720218	2020-10-12 07:16:26	1	0	1	0
   720223	2020-10-12 07:16:30	1	0	1	0
   720207	2020-10-12 07:16:33	1	0	1	0
   720112	2020-10-12 07:16:37	1	0	1	0
   720122	2020-10-12 07:16:40	1	0	1	0
   710016	2020-10-12 07:16:46	1	0	1	0
   710018	2020-10-12 07:16:49	1	0	1	0
   710019	2020-10-12 07:16:52	1	0	1	0
   720113	2020-10-12 07:16:56	1	0	1	0
   720111	2020-10-12 07:16:59	1	0	1	0
   720123	2020-10-12 07:17:03	1	0	1	0
   720119	2020-10-12 07:17:06	1	0	1	0
   720106	2020-10-12 07:20:54	1	0	1	0
   710010	2020-10-12 07:22:35	1	0	1	0
   720215	2020-10-12 07:28:23	1	0	1	0
   730017	2020-10-12 07:28:47	1	0	1	0
   720204	2020-10-13 07:07:25	1	0	1	0
   720219	2020-10-13 07:08:11	1	0	1	0
   730007	2020-10-13 07:09:02	1	0	1	0
   730003	2020-10-13 07:09:15	1	0	1	0
   720213	2020-10-13 07:09:30	1	0	1	0
   730011	2020-10-13 07:09:38	1	0	1	0
   720207	2020-10-13 07:09:42	1	0	1	0
   710024	2020-10-13 07:09:47	1	0	1	0
   720120	2020-10-13 07:09:51	1	0	1	0
   720120	2020-10-13 07:10:02	1	0	1	0
   720126	2020-10-13 07:10:10	1	0	1	0
   720215	2020-10-13 07:10:14	1	0	1	0
   720225	2020-10-13 07:10:20	1	0	1	0
   720226	2020-10-13 07:10:24	1	0	1	0
   720214	2020-10-13 07:10:31	1	0	1	0
   730017	2020-10-13 07:10:34	1	0	1	0
   710021	2020-10-13 07:10:38	1	0	1	0
   710020	2020-10-13 07:10:45	1	0	1	0
   710017	2020-10-13 07:10:49	1	0	1	0
   720217	2020-10-13 07:10:56	1	0	1	0
   720221	2020-10-13 07:10:59	1	0	1	0
   720115	2020-10-13 07:11:02	1	0	1	0
   720222	2020-10-13 07:11:08	1	0	1	0
   720222	2020-10-13 07:11:10	1	0	1	0
   720112	2020-10-13 07:11:12	1	0	1	0
   710018	2020-10-13 07:11:16	1	0	1	0
   720119	2020-10-13 07:11:23	1	0	1	0
   720211	2020-10-13 07:11:27	1	0	1	0
   730015	2020-10-13 07:11:33	1	0	1	0
   730016	2020-10-13 07:11:37	1	0	1	0
   720209	2020-10-13 07:11:44	1	0	1	0
   720123	2020-10-13 07:11:47	1	0	1	0
   720111	2020-10-13 07:11:50	1	0	1	0
   720125	2020-10-13 07:11:54	1	0	1	0
   720110	2020-10-13 07:11:58	1	0	1	0
   720113	2020-10-13 07:12:01	1	0	1	0
   720113	2020-10-13 07:12:02	1	0	1	0
   710014	2020-10-13 07:12:04	1	0	1	0
   720108	2020-10-13 07:12:08	1	0	1	0
   710003	2020-10-13 07:12:11	1	0	1	0
   720122	2020-10-13 07:12:16	1	0	1	0
   720224	2020-10-13 07:12:19	1	0	1	0
   720121	2020-10-13 07:12:23	1	0	1	0
   720118	2020-10-13 07:12:28	1	0	1	0
   720116	2020-10-13 07:12:32	1	0	1	0
   720208	2020-10-13 07:12:35	1	0	1	0
   710007	2020-10-13 07:12:50	1	0	1	0
   710023	2020-10-13 07:12:53	1	0	1	0
   710022	2020-10-13 07:12:57	1	0	1	0
   710025	2020-10-13 07:13:00	1	0	1	0
   720218	2020-10-13 07:13:04	1	0	1	0
   720223	2020-10-13 07:13:08	1	0	1	0
   720124	2020-10-13 07:13:16	1	0	1	0
   730004	2020-10-13 07:13:20	1	0	1	0
   720216	2020-10-13 07:13:26	1	0	1	0
   730013	2020-10-13 07:13:41	1	0	1	0
   720220	2020-10-13 07:13:46	1	0	1	0
   720109	2020-10-13 07:13:56	1	0	1	0
   730022	2020-10-13 07:13:59	1	0	1	0
   730021	2020-10-13 07:14:02	1	0	1	0
   720212	2020-10-13 07:14:05	1	0	1	0
   730014	2020-10-13 07:14:07	1	0	1	0
   730019	2020-10-13 07:14:10	1	0	1	0
   710016	2020-10-13 07:14:22	1	0	1	0
   710011	2020-10-13 07:14:24	1	0	1	0
   730005	2020-10-13 07:14:29	1	0	1	0
   730005	2020-10-13 07:14:30	1	0	1	0
   730009	2020-10-13 07:14:45	1	0	1	0
   720103	2020-10-13 07:14:49	1	0	1	0
   710005	2020-10-13 07:14:53	1	0	1	0
   710001	2020-10-13 07:14:57	1	0	1	0
   720201	2020-10-13 07:15:01	1	0	1	0
   720202	2020-10-13 07:15:09	1	0	1	0
   730020	2020-10-13 07:15:15	1	0	1	0
   710009	2020-10-13 07:15:22	1	0	1	0
   710013	2020-10-13 07:15:34	1	0	1	0
   710008	2020-10-13 07:15:38	1	0	1	0
   720106	2020-10-13 07:15:41	1	0	1	0
   730023	2020-10-13 07:15:45	1	0	1	0
   730018	2020-10-13 07:15:52	1	0	1	0
   710011	2020-10-13 07:16:10	1	0	1	0
   720210	2020-10-13 07:17:05	1	0	1	0
   710010	2020-10-13 07:17:16	1	0	1	0
   710006	2020-10-13 07:17:20	1	0	1	0
   710012	2020-10-13 07:21:06	1	0	1	0
   710019	2020-10-13 07:21:09	1	0	1	0
   720116	2020-10-14 07:08:22	1	0	1	0
   720116	2020-10-14 07:08:45	1	0	1	0
   710004	2020-10-14 07:08:50	1	0	1	0
   720121	2020-10-14 07:08:57	1	0	1	0
   710005	2020-10-14 07:09:04	1	0	1	0
   730006	2020-10-14 07:09:09	1	0	1	0
   720117	2020-10-14 07:09:12	1	0	1	0
   720118	2020-10-14 07:09:24	1	0	1	0
   710025	2020-10-14 07:09:28	1	0	1	0
   730002	2020-10-14 07:09:39	1	0	1	0
   730003	2020-10-14 07:09:52	1	0	1	0
   720216	2020-10-14 07:09:58	1	0	1	0
   720226	2020-10-14 07:10:01	1	0	1	0
   720226	2020-10-14 07:10:05	1	0	1	0
   710001	2020-10-14 07:10:08	1	0	1	0
   720126	2020-10-14 07:10:13	1	0	1	0
   710014	2020-10-14 07:10:24	1	0	1	0
   710016	2020-10-14 07:10:29	1	0	1	0
   720224	2020-10-14 07:10:33	1	0	1	0
   720115	2020-10-14 07:10:36	1	0	1	0
   720108	2020-10-14 07:10:42	1	0	1	0
   720120	2020-10-14 07:10:47	1	0	1	0
   720214	2020-10-14 07:10:53	1	0	1	0
   730007	2020-10-14 07:11:06	1	0	1	0
   730016	2020-10-14 07:11:09	1	0	1	0
   720211	2020-10-14 07:11:12	1	0	1	0
   730010	2020-10-14 07:11:15	1	0	1	0
   710020	2020-10-14 07:11:18	1	0	1	0
   730008	2020-10-14 07:11:23	1	0	1	0
   710003	2020-10-14 07:11:26	1	0	1	0
   710011	2020-10-14 07:11:28	1	0	1	0
   720105	2020-10-14 07:11:31	1	0	1	0
   720112	2020-10-14 07:11:37	1	0	1	0
   720114	2020-10-14 07:11:41	1	0	1	0
   720210	2020-10-14 07:11:43	1	0	1	0
   720208	2020-10-14 07:11:45	1	0	1	0
   710021	2020-10-14 07:11:48	1	0	1	0
   720218	2020-10-14 07:11:53	1	0	1	0
   730012	2020-10-14 07:12:02	1	0	1	0
   720222	2020-10-14 07:12:04	1	0	1	0
   710017	2020-10-14 07:12:07	1	0	1	0
   720113	2020-10-14 07:12:10	1	0	1	0
   730018	2020-10-14 07:12:20	1	0	1	0
   720212	2020-10-14 07:12:23	1	0	1	0
   730015	2020-10-14 07:12:28	1	0	1	0
   710007	2020-10-14 07:12:30	1	0	1	0
   720119	2020-10-14 07:12:32	1	0	1	0
   730017	2020-10-14 07:12:38	1	0	1	0
   730023	2020-10-14 07:12:43	1	0	1	0
   720111	2020-10-14 07:12:45	1	0	1	0
   720110	2020-10-14 07:12:48	1	0	1	0
   720124	2020-10-14 07:12:51	1	0	1	0
   720206	2020-10-14 07:12:54	1	0	1	0
   720125	2020-10-14 07:12:57	1	0	1	0
   730001	2020-10-14 07:13:01	1	0	1	0
   710023	2020-10-14 07:13:04	1	0	1	0
   720123	2020-10-14 07:13:07	1	0	1	0
   710022	2020-10-14 07:13:10	1	0	1	0
   720215	2020-10-14 07:13:27	1	0	1	0
   730013	2020-10-14 07:13:32	1	0	1	0
   730021	2020-10-14 07:13:35	1	0	1	0
   730022	2020-10-14 07:13:38	1	0	1	0
   730022	2020-10-14 07:13:39	1	0	1	0
   730020	2020-10-14 07:13:41	1	0	1	0
   720122	2020-10-14 07:13:43	1	0	1	0
   710012	2020-10-14 07:13:47	1	0	1	0
   730009	2020-10-14 07:13:52	1	0	1	0
   720213	2020-10-14 07:14:04	1	0	1	0
   720203	2020-10-14 07:14:07	1	0	1	0
   720207	2020-10-14 07:14:11	1	0	1	0
   720202	2020-10-14 07:14:14	1	0	1	0
   720201	2020-10-14 07:14:19	1	0	1	0
   730011	2020-10-14 07:14:22	1	0	1	0
   720103	2020-10-14 07:14:25	1	0	1	0
   730004	2020-10-14 07:14:28	1	0	1	0
   730004	2020-10-14 07:14:29	1	0	1	0
   720209	2020-10-14 07:14:37	1	0	1	0
   710009	2020-10-14 07:14:40	1	0	1	0
   710024	2020-10-14 07:14:43	1	0	1	0
   720101	2020-10-14 07:14:49	1	0	1	0
   720220	2020-10-14 07:14:52	1	0	1	0
   720102	2020-10-14 07:14:55	1	0	1	0
   720217	2020-10-14 07:15:00	1	0	1	0
   720106	2020-10-14 07:15:08	1	0	1	0
   720106	2020-10-14 07:15:09	1	0	1	0
   720204	2020-10-14 07:15:13	1	0	1	0
   720205	2020-10-14 07:15:31	1	0	1	0
   720104	2020-10-14 07:15:39	1	0	1	0
   720104	2020-10-14 07:15:41	1	0	1	0
   720107	2020-10-14 07:15:44	1	0	1	0
   720109	2020-10-14 07:15:48	1	0	1	0
   720225	2020-10-14 07:15:51	1	0	1	0
   730014	2020-10-14 07:16:00	1	0	1	0
   730019	2020-10-14 07:16:05	1	0	1	0
   720219	2020-10-14 07:16:08	1	0	1	0
   710018	2020-10-14 07:16:11	1	0	1	0
   710019	2020-10-14 07:16:19	1	0	1	0
   710008	2020-10-14 07:16:37	1	0	1	0
   710013	2020-10-14 07:16:45	1	0	1	0
   730005	2020-10-14 07:17:03	1	0	1	0
   710010	2020-10-14 07:18:52	1	0	1	0
   710006	2020-10-14 07:18:56	1	0	1	0
   710015	2020-10-14 07:34:43	1	0	1	0
   710025	2020-10-15 07:04:42	1	0	1	0
   720105	2020-10-15 07:04:56	1	0	1	0
   720225	2020-10-15 07:05:17	1	0	1	0
   710025	2020-10-15 07:10:03	1	0	1	0
   720105	2020-10-15 07:10:06	1	0	1	0
   720215	2020-10-15 07:10:14	1	0	1	0
   720225	2020-10-15 07:10:20	1	0	1	0
   720226	2020-10-15 07:10:24	1	0	1	0
   720122	2020-10-15 07:10:30	1	0	1	0
   720210	2020-10-15 07:10:35	1	0	1	0
   720113	2020-10-15 07:10:38	1	0	1	0
   720220	2020-10-15 07:10:40	1	0	1	0
   720216	2020-10-15 07:10:45	1	0	1	0
   720112	2020-10-15 07:10:47	1	0	1	0
   720115	2020-10-15 07:10:50	1	0	1	0
   730010	2020-10-15 07:11:03	1	0	1	0
   730008	2020-10-15 07:11:07	1	0	1	0
   730007	2020-10-15 07:11:11	1	0	1	0
   710015	2020-10-15 07:11:17	1	0	1	0
   710015	2020-10-15 07:11:18	1	0	1	0
   710001	2020-10-15 07:11:25	1	0	1	0
   720125	2020-10-15 07:11:29	1	0	1	0
   720214	2020-10-15 07:11:33	1	0	1	0
   710003	2020-10-15 07:11:38	1	0	1	0
   720108	2020-10-15 07:11:42	1	0	1	0
   710024	2020-10-15 07:11:45	1	0	1	0
   720221	2020-10-15 07:11:49	1	0	1	0
   720209	2020-10-15 07:11:56	1	0	1	0
   720209	2020-10-15 07:11:57	1	0	1	0
   720212	2020-10-15 07:11:59	1	0	1	0
   720119	2020-10-15 07:12:02	1	0	1	0
   720111	2020-10-15 07:12:05	1	0	1	0
   720222	2020-10-15 07:12:11	1	0	1	0
   720121	2020-10-15 07:12:15	1	0	1	0
   720118	2020-10-15 07:12:22	1	0	1	0
   720117	2020-10-15 07:12:28	1	0	1	0
   720116	2020-10-15 07:12:35	1	0	1	0
   710005	2020-10-15 07:12:38	1	0	1	0
   730009	2020-10-15 07:13:11	1	0	1	0
   720206	2020-10-15 07:13:28	1	0	1	0
   710014	2020-10-15 07:13:33	1	0	1	0
   710014	2020-10-15 07:13:35	1	0	1	0
   730003	2020-10-15 07:13:48	1	0	1	0
   730011	2020-10-15 07:13:54	1	0	1	0
   710022	2020-10-15 07:14:03	1	0	1	0
   720203	2020-10-15 07:14:07	1	0	1	0
   720120	2020-10-15 07:14:12	1	0	1	0
   720126	2020-10-15 07:14:16	1	0	1	0
   720208	2020-10-15 07:14:23	1	0	1	0
   710017	2020-10-15 07:14:26	1	0	1	0
   710020	2020-10-15 07:14:30	1	0	1	0
   720217	2020-10-15 07:14:33	1	0	1	0
   710021	2020-10-15 07:14:36	1	0	1	0
   720224	2020-10-15 07:14:44	1	0	1	0
   710023	2020-10-15 07:14:47	1	0	1	0
   720114	2020-10-15 07:14:51	1	0	1	0
   720219	2020-10-15 07:14:54	1	0	1	0
   720223	2020-10-15 07:15:01	1	0	1	0
   720211	2020-10-15 07:15:04	1	0	1	0
   720218	2020-10-15 07:15:07	1	0	1	0
   720124	2020-10-15 07:15:17	1	0	1	0
   730005	2020-10-15 07:15:21	1	0	1	0
   730002	2020-10-15 07:15:25	1	0	1	0
   720123	2020-10-15 07:15:29	1	0	1	0
   720110	2020-10-15 07:15:32	1	0	1	0
   730004	2020-10-15 07:15:36	1	0	1	0
   720207	2020-10-15 07:15:40	1	0	1	0
   720202	2020-10-15 07:15:42	1	0	1	0
   720201	2020-10-15 07:15:51	1	0	1	0
   720204	2020-10-15 07:15:55	1	0	1	0
   720106	2020-10-15 07:16:08	1	0	1	0
   720104	2020-10-15 07:16:14	1	0	1	0
   720205	2020-10-15 07:16:18	1	0	1	0
   730013	2020-10-15 07:16:33	1	0	1	0
   730021	2020-10-15 07:16:36	1	0	1	0
   730022	2020-10-15 07:16:43	1	0	1	0
   730017	2020-10-15 07:16:52	1	0	1	0
   720109	2020-10-15 07:16:57	1	0	1	0
   710007	2020-10-15 07:17:01	1	0	1	0
   710009	2020-10-15 07:17:06	1	0	1	0
   730020	2020-10-15 07:17:11	1	0	1	0
   730016	2020-10-15 07:17:14	1	0	1	0
   730006	2020-10-15 07:17:24	1	0	1	0
   710016	2020-10-15 07:17:28	1	0	1	0
   720101	2020-10-15 07:17:32	1	0	1	0
   710012	2020-10-15 07:17:36	1	0	1	0
   710019	2020-10-15 07:17:44	1	0	1	0
   720103	2020-10-15 07:17:56	1	0	1	0
   720107	2020-10-15 07:18:00	1	0	1	0
   720102	2020-10-15 07:18:04	1	0	1	0
   710011	2020-10-15 07:18:15	1	0	1	0
   730023	2020-10-15 07:18:19	1	0	1	0
   730018	2020-10-15 07:18:22	1	0	1	0
   730014	2020-10-15 07:18:26	1	0	1	0
   730019	2020-10-15 07:18:28	1	0	1	0
   730015	2020-10-15 07:18:32	1	0	1	0
   710013	2020-10-15 07:18:34	1	0	1	0
   710008	2020-10-15 07:18:37	1	0	1	0
   730001	2020-10-15 07:18:39	1	0	1	0
   710018	2020-10-15 07:18:44	1	0	1	0
   710006	2020-10-15 07:18:47	1	0	1	0
   710010	2020-10-15 07:18:52	1	0	1	0
   720213	2020-10-15 07:19:28	1	0	1	0
   720113	2020-10-16 07:10:06	1	0	1	0
   710017	2020-10-16 07:10:09	1	0	1	0
   720114	2020-10-16 07:10:13	1	0	1	0
   720124	2020-10-16 07:10:17	1	0	1	0
   720220	2020-10-16 07:10:20	1	0	1	0
   720120	2020-10-16 07:10:24	1	0	1	0
   720120	2020-10-16 07:10:25	1	0	1	0
   720115	2020-10-16 07:10:30	1	0	1	0
   720222	2020-10-16 07:10:34	1	0	1	0
   720122	2020-10-16 07:10:38	1	0	1	0
   730020	2020-10-16 07:10:41	1	0	1	0
   720216	2020-10-16 07:10:48	1	0	1	0
   720221	2020-10-16 07:10:52	1	0	1	0
   720226	2020-10-16 07:10:57	1	0	1	0
   720214	2020-10-16 07:11:03	1	0	1	0
   710018	2020-10-16 07:11:41	1	0	1	0
   720125	2020-10-16 07:11:45	1	0	1	0
   720201	2020-10-16 07:11:48	1	0	1	0
   730006	2020-10-16 07:12:12	1	0	1	0
   710020	2020-10-16 07:12:16	1	0	1	0
   720208	2020-10-16 07:12:20	1	0	1	0
   710021	2020-10-16 07:12:23	1	0	1	0
   710005	2020-10-16 07:12:27	1	0	1	0
   730003	2020-10-16 07:12:42	1	0	1	0
   730009	2020-10-16 07:12:50	1	0	1	0
   710004	2020-10-16 07:12:54	1	0	1	0
   710001	2020-10-16 07:13:00	1	0	1	0
   710016	2020-10-16 07:13:05	1	0	1	0
   720121	2020-10-16 07:13:15	1	0	1	0
   720117	2020-10-16 07:13:18	1	0	1	0
   730001	2020-10-16 07:13:22	1	0	1	0
   730011	2020-10-16 07:13:26	1	0	1	0
   720209	2020-10-16 07:13:46	1	0	1	0
   720206	2020-10-16 07:13:50	1	0	1	0
   720212	2020-10-16 07:13:54	1	0	1	0
   710023	2020-10-16 07:14:00	1	0	1	0
   720215	2020-10-16 07:14:11	1	0	1	0
   720225	2020-10-16 07:14:17	1	0	1	0
   720203	2020-10-16 07:14:21	1	0	1	0
   720210	2020-10-16 07:14:26	1	0	1	0
   730022	2020-10-16 07:14:35	1	0	1	0
   710014	2020-10-16 07:14:39	1	0	1	0
   720112	2020-10-16 07:14:43	1	0	1	0
   720119	2020-10-16 07:14:47	1	0	1	0
   720111	2020-10-16 07:14:50	1	0	1	0
   720123	2020-10-16 07:14:53	1	0	1	0
   720110	2020-10-16 07:14:59	1	0	1	0
   720104	2020-10-16 07:15:03	1	0	1	0
   720104	2020-10-16 07:15:07	1	0	1	0
   720105	2020-10-16 07:15:10	1	0	1	0
   730002	2020-10-16 07:15:28	1	0	1	0
   730021	2020-10-16 07:15:45	1	0	1	0
   730008	2020-10-16 07:15:52	1	0	1	0
   730007	2020-10-16 07:16:06	1	0	1	0
   730010	2020-10-16 07:16:26	1	0	1	0
   710002	2020-10-16 07:16:43	1	0	1	0
   730013	2020-10-16 07:16:53	1	0	1	0
   720204	2020-10-16 07:16:57	1	0	1	0
   730004	2020-10-16 07:17:04	1	0	1	0
   710007	2020-10-16 07:17:13	1	0	1	0
   730005	2020-10-16 07:17:19	1	0	1	0
   710022	2020-10-16 07:17:30	1	0	1	0
   720202	2020-10-16 07:17:35	1	0	1	0
   720207	2020-10-16 07:17:38	1	0	1	0
   720106	2020-10-16 07:17:49	1	0	1	0
   720116	2020-10-16 07:17:55	1	0	1	0
   720118	2020-10-16 07:17:59	1	0	1	0
   720223	2020-10-16 07:18:05	1	0	1	0
   720211	2020-10-16 07:18:11	1	0	1	0
   710006	2020-10-16 07:18:14	1	0	1	0
   730016	2020-10-16 07:18:18	1	0	1	0
   710003	2020-10-16 07:18:21	1	0	1	0
   720109	2020-10-16 07:18:27	1	0	1	0
   720219	2020-10-16 07:18:31	1	0	1	0
   720218	2020-10-16 07:18:34	1	0	1	0
   710024	2020-10-16 07:18:38	1	0	1	0
   710024	2020-10-16 07:18:39	1	0	1	0
